Row ID;Order ID;Data da Venda;Prioridade;Quantidade;Valor da Venda;Desconto;Forma de Envio;Lucro;Preço Unitário;Custo de Envio;Nome do Cliente;Cidade;CEP;Estado;Região;País;Segmento do Cliente;Categoria do Produto;Sub-Categoria do Produto;Nome do Produto;Embalagem;Margem;Data de Envio
3165;22752;07/12/12;Baixa;2;238,76;0,1;Aéreo Normal;-235,21;110,98;35;Barry Weirich;Recife;94404;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Carina Mini System Audio Rack, Model AR050B;Large Box;0,82;12/12/12
3292;23555;11/12/12;Alta;29;104,7;0,09;Aéreo Normal;42,16;3,69;0,5;Adam Hart;Recife;92630;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Etiquetas;Avery 52;Small Box;0,38;12/12/12
3293;23555;11/12/12;Alta;5;284,4525;0,06;Aéreo Normal;-254,78;65,99;8,99;Adam Hart;Recife;92630;Pernambuco;Nordeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;V 3600 Series;Small Box;0,58;12/12/12
3769;26919;10/12/12;Baixa;12;3534,56;0,03;Aéreo Normal;763,32;300,65;24,49;Mick Crebagga;Ibaiti;33917;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Eletrodomésticos;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;Large Box;0,52;12/12/12
3770;26919;10/12/12;Baixa;32;155,27;0,1;Aéreo Normal;-151,55;4,98;7,54;Mick Crebagga;Ibaiti;33917;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1961;Small Box;0,38;12/12/12
4881;34723;09/12/12;Média;46;3776,28;0,06;Transporte Rodoviário;579,79;80,97;30,06;Neoma Murray;Florianópolis;30080;Santa Catarina;Sul;Brasil;Pequenas Empresas;Tecnologia;Máquinas de Escritório;Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer;Jumbo Box;0,4;12/12/12
4917;35011;10/12/12;Não Especificada;14;154,45;0,09;Aéreo Normal;-2,31;10,98;3,37;Luke Weiss;Cuiabá;50315;Mato Grosso;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Tesouras, réguas e aparadores;Fiskars® Softgrip Scissors;Small Pack;0,57;12/12/12
6897;49190;11/12/12;Alta;4;28,04;0,09;Aéreo Normal;-4,45;6,88;2;Evan Henry;Rio de Janeiro;05451;Rio de Janeiro;Sudeste;Brasil;Corporativo;Material de Escritório;Papel;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;Wrap Bag;0,39;12/12/12
8354;59685;10/12/12;Crítica;12;505,2;0,05;Aéreo Normal;78,98;40,98;5,33;Jim Mitchum;Novo Gama;75019;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Eletrodomésticos;Belkin 8 Outlet Surge Protector;Small Box;0,57;12/12/12
546;3680;09/12/12;Não Especificada;27;177,95;0,09;Aéreo Normal;-61,75;6,48;6;Evan Henry;Belo Horizonte;01930;Minas Gerais;Sudeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 2;Small Box;0,37;11/12/12
547;3680;09/12/12;Não Especificada;24;99,53;0,1;Aéreo Rápido;18,28;3,8;1,49;Evan Henry;São Paulo;07097;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;Durable Pressboard Binders;Small Box;0,38;11/12/12
1522;10982;10/12/12;Não Especificada;29;538,27;0,02;Aéreo Normal;225,20;18,94;1,49;Sung Chung;Aracajú;83642;Sergipe;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Flexible Leather- Look Classic Collection Ring Binder;Small Box;0,35;11/12/12
4880;34723;09/12/12;Média;4;6095,14;0,06;Transporte Rodoviário;-3001,28;1500,97;29,7;Neoma Murray;Florianópolis;30080;Santa Catarina;Sul;Brasil;Pequenas Empresas;Tecnologia;Máquinas de Escritório;Epson DFX5000+ Dot Matrix Printer;Jumbo Drum;0,57;11/12/12
4882;34723;09/12/12;Média;29;1487,8995;0,09;Aéreo Normal;79,32;65,99;8,99;Neoma Murray;Florianópolis;30080;Santa Catarina;Sul;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;5180;Small Box;0,56;11/12/12
6500;46276;09/12/12;Crítica;23;16743,76;0;Aéreo Normal;6079,63;699,99;24,49;Sean Miller;Goianésia;54901;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Tecnologia;Copiadoras e fax;Canon PC1060 Personal Laser Copier;Large Box;0,41;11/12/12
7177;51205;10/12/12;Alta;17;233,01;0,04;Aéreo Rápido;88,88;12,97;1,49;Nat Carroll;Ribeirão Pires;44107;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";Small Box;0,35;11/12/12
7178;51205;10/12/12;Alta;5;225,72;0;Aéreo Normal;16,65;39,98;9,83;Nat Carroll;Ribeirão Pires;44107;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;Small Box;0,4;11/12/12
7547;53984;10/12/12;Média;23;172,9;0;Aéreo Normal;51,43;6,88;2;Rick Wilson;Fátima do Sul;58501;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Papel;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;Wrap Bag;0,39;11/12/12
8355;59685;10/12/12;Crítica;46;562,91;0,1;Aéreo Normal;-560,29;12,99;14,37;Jim Mitchum;Novo Gama;75019;Goiás;Centro-Oeste;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;"Tensor ""Hersey Kiss"" Styled Floor Lamp";Large Box;0,73;11/12/12
2833;20450;07/12/12;Crítica;26;6878,55;0,03;Transporte Rodoviário;506,71;259,71;66,67;Ed Braxton;Recife;92592;Pernambuco;Nordeste;Brasil;Escritório em Casa;Mobiliário;Mesas;"Bevis Round Bullnose 29"" High Table Top";Jumbo Box;0,61;10/12/12
3020;21729;06/12/12;Baixa;28;120,98;0;Aéreo Normal;-92,85;4,13;5,34;Xylona Price;São Paulo;44512;São Paulo;Sudeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;ACCOHIDE® Binder by Acco;Small Box;0,38;10/12/12
4558;32449;09/12/12;Crítica;39;277,58;0,08;Aéreo Normal;-276,88;7,28;11,15;Ann Steele;Natal;84043;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Material de Escritório;Papel;Array® Parchment Paper, Assorted Colors;Small Box;0,37;10/12/12
4559;32449;09/12/12;Crítica;12;4887,14;0,08;Transporte Rodoviário;-694,33;424,21;110,2;Ann Steele;Natal;84043;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Mobiliário;Mesas;Bush Advantage Collection® Racetrack Conference Table;Jumbo Box;0,67;10/12/12
4560;32449;09/12/12;Crítica;44;7195,2585;0,09;Aéreo Rápido;1698,16;200,99;8,08;Ann Steele;Natal;84043;Rio Grande do Norte;Nordeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;5125;Small Box;0,59;10/12/12
5212;37063;09/12/12;Não Especificada;50;919;0;Aéreo Normal;89,60;17,67;8,99;Alex Avila;Brasília;66502;Distrito Federal;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;"Executive Impressions 12"" Wall Clock";Small Pack;0,47;10/12/12
5868;41634;08/12/12;Não Especificada;10;371,45;0,01;Aéreo Normal;17,73;34,99;7,73;Darrin Van Huff;Florianópolis;42240;Santa Catarina;Sul;Brasil;Escritório em Casa;Material de Escritório;Canetas e materiais de arte;Hunt Boston® Vacuum Mount KS Pencil Sharpener;Small Box;0,59;10/12/12
6499;46276;09/12/12;Crítica;4;114,83;0,04;Aéreo Normal;-52,62;28,48;1,99;Sean Miller;Goianésia;54901;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Tecnologia;Periféricos;Memorex 4.7GB DVD+RW, 3/Pack;Small Pack;0,4;10/12/12
1818;13031;04/12/12;Baixa;34;210,06;0,08;Aéreo Normal;-135,00;6,48;7,37;Sarah Brown;Feira de Santana;98042;Bahia;Nordeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 210;Small Box;0,37;09/12/12
3320;23745;05/12/12;Baixa;47;10941,23;0;Transporte Rodoviário;1687,07;227,55;32,48;Duane Noonan;João Pessoa;80004;Paraíba;Nordeste;Brasil;Corporativo;Mobiliário;Mesas;Hon Rectangular Conference Tables;Jumbo Box;0,68;09/12/12
5867;41634;08/12/12;Não Especificada;7;57,35;0,06;Aéreo Normal;-28,55;8,33;1,99;Darrin Van Huff;Florianópolis;42240;Santa Catarina;Sul;Brasil;Escritório em Casa;Tecnologia;Periféricos;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;Small Pack;0,52;09/12/12
6968;49798;08/12/12;Crítica;5;1424,95;0,09;Transporte Rodoviário;-517,83;280,98;57;Lisa Ryan;Salvador;59405;Bahia;Nordeste;Brasil;Escritório em Casa;Mobiliário;Cadeiras;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;Jumbo Drum;0,78;09/12/12
6827;48615;03/12/12;Baixa;8;464,66;0,04;Aéreo Normal;219,02;54,74;14,83;George Bell;Novo Gama;75098;Goiás;Centro-Oeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;C-Line Cubicle Keepers Polyproplyene Holder w/Velcro® Back, 8-1/2x11, 25/Bx;Small Box;0,54;08/12/12
6969;49798;08/12/12;Crítica;29;321,5;0,03;Aéreo Normal;20,31;10,98;3,37;Lisa Ryan;Salvador;59405;Bahia;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Tesouras, réguas e aparadores;Fiskars® Softgrip Scissors;Small Pack;0,57;08/12/12
5657;40032;30/11/12;Baixa;9;23300,12;0,06;Transporte Rodoviário;-217,47;2550,14;29,7;Michael Oakman;Maringá;33063;Paraná;Sul;Brasil;Pequenas Empresas;Tecnologia;Máquinas de Escritório;Epson DFX-8500 Dot Matrix Printer;Jumbo Drum;0,57;07/12/12
6826;48615;03/12/12;Baixa;4;16,91;0,08;Aéreo Normal;0,21;4,13;0,5;George Bell;Novo Gama;75098;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Etiquetas;Avery 506;Small Box;0,39;07/12/12
7458;53216;04/12/12;Alta;36;228,01;0,06;Aéreo Normal;-185,54;6,48;8,73;Roy Skaria;Brasília;67601;Distrito Federal;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 227;Small Box;0,37;07/12/12
8142;58210;06/12/12;Média;38;144,03;0,03;Aéreo Normal;-139,52;3,58;5,47;Patrick O'Donnell;Novo Gama;53209;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Avery Poly Binder Pockets;Small Box;0,37;07/12/12
2179;15712;04/12/12;Alta;1;102,9;0,07;Transporte Rodoviário;-81,89;48,58;54,11;Natalie Webber;Curitiba;32953;Paraná;Sul;Brasil;Corporativo;Mobiliário;Estantes;O'Sullivan 2-Shelf Heavy-Duty Bookcases;Jumbo Box;0,69;06/12/12
8304;59329;04/12/12;Crítica;35;128,12;0,08;Aéreo Normal;-135,60;3,81;5,44;Cari MacIntyre;São Luís;88201;Maranhão;Nordeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";Small Box;0,36;06/12/12
8306;59329;04/12/12;Crítica;41;214,23;0,01;Aéreo Normal;-165,42;4,86;7,1;Cari MacIntyre;São Luís;88201;Maranhão;Nordeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Eldon Imàge® Series Desk Accessories, Clear;Small Box;0,42;06/12/12
3319;23745;05/12/12;Baixa;12;715,8;0,06;Aéreo Normal;-279,12;55,5;52,2;Duane Noonan;João Pessoa;80004;Paraíba;Nordeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Eldon Cleatmat® Chair Mats for Medium Pile Carpets;Medium Box;0,72;05/12/12
5876;41671;03/12/12;Crítica;49;638,91;0,02;Aéreo Normal;77,48;12,98;3,14;Bart Watters;Anápolis;55113;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Tesouras, réguas e aparadores;"Acme® 8"" Straight Scissors";Small Pack;0,6;05/12/12
7935;56708;02/12/12;Não Especificada;36;407,17;0,04;Aéreo Normal;-12,82;11,58;6,97;Art Ferguson;Anápolis;55113;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Envelopes;Peel & Seel® Recycled Catalog Envelopes, Brown;Small Box;0,35;05/12/12
8307;59329;04/12/12;Crítica;41;214,19;0,05;Aéreo Normal;-66,06;4,98;4,7;Cari MacIntyre;São Luís;88201;Maranhão;Nordeste;Brasil;Corporativo;Material de Escritório;Papel;Staples Copy Paper (20Lb. and 84 Bright);Small Box;0,38;05/12/12
823;5954;02/12/12;Crítica;32;18316,3;0,06;Transporte Rodoviário;4569,06;596,98;14,7;Ken Heidel;Florianópolis;30269;Santa Catarina;Sul;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Epson FX-2180 Wide Format Dot Matrix Printer;Jumbo Drum;0,57;04/12/12
2026;14435;01/12/12;Não Especificada;9;33367,85;0,01;Aéreo Normal;3992,52;3499,99;24,49;Dennis Kane;São Paulo;11720;São Paulo;Sudeste;Brasil;Pequenas Empresas;Tecnologia;Copiadoras e fax;Canon imageCLASS 2200 Advanced Copier;Large Box;0,37;04/12/12
3428;24451;03/12/12;Crítica;24;1689,97;0,06;Transporte Rodoviário;-564,74;68,81;60;Jack Lebron;Campo Grande;46368;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;Jumbo Drum;0,41;04/12/12
7708;55239;03/12/12;Crítica;13;95,68;0,07;Aéreo Rápido;-15,27;6,48;5,14;Joni Wasserman;Vitória;04073;Espírito Santo;Sudeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 23;Small Box;0,37;04/12/12
7792;55747;02/12/12;Alta;42;19845,696;0,01;Transporte Rodoviário;-1331,55;550,98;64,59;John Lucas;Ribeirão Pires;44240;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mesas;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";Jumbo Box;0,66;04/12/12
8305;59329;04/12/12;Crítica;25;165,62;0,03;Aéreo Normal;-64,72;6,24;5,22;Cari MacIntyre;São Luís;88201;Maranhão;Nordeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Eldon Expressions Mahogany Wood Desk Collection;Small Box;0,6;04/12/12
1792;12837;02/12/12;Média;22;66,19;0,02;Aéreo Normal;15,84;2,88;0,99;Dave Hallsten;Corumbá de Goiás;78521;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Etiquetas;Avery 474;Small Box;0,36;03/12/12
1889;13570;02/12/12;Não Especificada;2;16,97;0,04;Aéreo Normal;-8,80;8,34;0,96;Grant Thornton;Recife;92553;Pernambuco;Nordeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Document Clip Frames;Wrap Bag;0,43;03/12/12
2977;21505;03/12/12;Baixa;3;912,35;0,07;Transporte Rodoviário;-379,22;284,98;69,55;Jennifer Ferguson;São Paulo;11542;São Paulo;Sudeste;Brasil;Escritório em Casa;Mobiliário;Cadeiras;Global Commerce™ Series High-Back Swivel/Tilt Chairs;Jumbo Drum;0,6;03/12/12
3560;25377;26/11/12;Baixa;3;4343,51;0,09;Transporte Rodoviário;-3755,03;1500,97;29,7;Don Jones;Goiânia;60409;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Epson DFX5000+ Dot Matrix Printer;Jumbo Drum;0,57;03/12/12
5000;35590;02/12/12;Crítica;4;423,95;0;Aéreo Normal;-263,95;99,99;19,99;Ryan Crowe;Loanda;34287;Paraná;Sul;Brasil;Pequenas Empresas;Tecnologia;Periféricos;US Robotics 56K V.92 External Faxmodem;Small Box;0,52;03/12/12
6821;48576;01/12/12;Não Especificada;47;316,68;0,06;Aéreo Normal;-161,00;6,48;7,49;Sandra Glassco;Fátima do Sul;58701;Mato Grosso do Sul;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 220;Small Box;0,37;03/12/12
7707;55239;03/12/12;Crítica;6;1008,872;0,02;Aéreo Rápido;-505,98;209,37;69;Joni Wasserman;Vitória;03820;Espírito Santo;Sudeste;Brasil;Consumidor;Mobiliário;Mesas;Hon 2111 Invitation™ Series Corner Table;Large Box;0,79;03/12/12
7791;55747;02/12/12;Alta;36;17560,95;0,09;Transporte Rodoviário;4801,82;500,98;26;John Lucas;Ribeirão Pires;44240;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Global Troy™ Executive Leather Low-Back Tilter;Jumbo Drum;0,6;03/12/12
99;614;30/11/12;Alta;41;628,22;0;Aéreo Normal;163,81;14,34;5;Dave Hallsten;Vitória;20746;Espírito Santo;Sudeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Nu-Dell Leatherette Frames;Small Pack;0,49;02/12/12
1793;12837;02/12/12;Média;50;1100,21;0,03;Aéreo Normal;433,59;22,24;1,99;Dave Hallsten;Vitória;20746;Espírito Santo;Sudeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel;Small Pack;0,43;02/12/12
1890;13570;02/12/12;Não Especificada;42;4077,756;0,04;Aéreo Normal;1086,96;110,99;8,99;Grant Thornton;Recife;92553;Pernambuco;Nordeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;LX 677;Small Box;0,57;02/12/12
2025;14435;01/12/12;Não Especificada;41;3731,59;0;Transporte Rodoviário;-605,52;89,99;42;Dennis Kane;São Paulo;11720;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Global Leather Task Chair, Black;Jumbo Drum;0,66;02/12/12
2527;18368;30/11/12;Não Especificada;3;212,91;0;Aéreo Normal;-65,15;70,97;3,5;Alyssa Crouse;Teresina;97035;Piauí;Nordeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;Small Box;0,59;02/12/12
2529;18368;30/11/12;Não Especificada;3;5972,59;0,06;Transporte Rodoviário;-4852,53;2036,48;14,7;Alyssa Crouse;Teresina;97504;Piauí;Nordeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Lexmark 4227 Plus Dot Matrix Printer;Jumbo Drum;0,55;02/12/12
6820;48576;01/12/12;Não Especificada;17;464,59;0,07;Aéreo Normal;168,22;28,53;1,49;Sandra Glassco;Fátima do Sul;58701;Mato Grosso do Sul;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Lock-Up Easel 'Spel-Binder';Small Box;0,38;02/12/12
7934;56708;02/12/12;Não Especificada;36;10006,28;0,1;Transporte Rodoviário;-760,98;286,85;61,76;Art Ferguson;Anápolis;55901;Goiás;Centro-Oeste;Brasil;Corporativo;Mobiliário;Mesas;Riverside Furniture Stanwyck Manor Table Series;Jumbo Box;0,78;02/12/12
100;614;30/11/12;Alta;24;3366,1;0,07;Transporte Rodoviário;-335,32;138,75;52,42;Dave Hallsten;Vitória;20746;Espírito Santo;Sudeste;Brasil;Corporativo;Mobiliário;Mesas;Balt Split Level Computer Training Table;Jumbo Box;0,74;01/12/12
2027;14435;01/12/12;Não Especificada;44;1299,91;0,06;Aéreo Normal;439,26;30,98;5,76;Dennis Kane;São Paulo;11720;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";Small Box;0,4;01/12/12
2528;18368;30/11/12;Não Especificada;35;1275,61;0,08;Aéreo Normal;517,33;37,94;5,08;Alyssa Crouse;Teresina;97035;Piauí;Nordeste;Brasil;Corporativo;Material de Escritório;Papel;Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate;Wrap Bag;0,38;01/12/12
3317;23713;28/11/12;Não Especificada;38;3701,5205;0,05;Aéreo Normal;894,06;115,99;5,92;Katrina Bavinger;Cuiabá;63119;Mato Grosso;Centro-Oeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;8890;Small Box;0,58;01/12/12
7617;54501;29/11/12;Crítica;16;225,46;0,09;Aéreo Normal;-33,03;13,99;7,51;Guy Armstrong;Campo Grande;47905;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Sharp EL500L Fraction Calculator;Medium Box;0,39;01/12/12
7618;54501;29/11/12;Crítica;38;783,96;0,05;Aéreo Normal;-1195,29;20,34;35;Guy Armstrong;Campo Grande;47905;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Tennsco Commercial Shelving;Large Box;0,84;01/12/12
1544;11137;29/11/12;Alta;48;5188,86;0,1;Aéreo Normal;395,12;111,03;8,64;Allen Rosenblatt;Palmas;60130;Tocantins;Norte;Brasil;Pequenas Empresas;Material de Escritório;Armazenamento e Organização;Fellowes Recycled Storage Drawers;Small Box;0,78;30/11/12
4067;28934;28/11/12;Média;26;4000,35;0,07;Transporte Rodoviário;303,39;160,98;30;Stephanie Phelps;Feira de Santana;98503;Bahia;Nordeste;Brasil;Consumidor;Mobiliário;Cadeiras;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Jumbo Drum;0,62;30/11/12
4068;28934;28/11/12;Média;26;3356,92;0;Aéreo Rápido;1555,90;120,97;7,11;Stephanie Phelps;Feira de Santana;98503;Bahia;Nordeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Canon BP1200DH 12-Digit Bubble Jet Printing Calculator;Medium Box;0,36;30/11/12
4115;29282;28/11/12;Média;4;34,27;0,1;Aéreo Normal;-26,44;6,48;9,54;Scot Wooten;Jandaia do Sul;72956;Paraná;Sul;Brasil;Corporativo;Material de Escritório;Papel;Xerox 1905;Small Box;0,37;30/11/12
7616;54501;29/11/12;Crítica;36;2039,082;0,01;Aéreo Normal;481,70;65,99;4,99;Guy Armstrong;Campo Grande;46901;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;T193;Small Box;0,57;30/11/12
7923;56644;28/11/12;Não Especificada;36;82,09;0,02;Aéreo Normal;11,44;2,21;1;Emily Grady;Erval Seco;27237;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Canetas e materiais de arte;Quartet Alpha® White Chalk, 12/Pack;Wrap Bag;0,38;30/11/12
3123;22432;28/11/12;Não Especificada;45;2728,42;0,06;Aéreo Normal;664,15;60,98;19,99;Ionia McGrath;Curitiba;35211;Paraná;Sul;Brasil;Pequenas Empresas;Material de Escritório;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";Small Box;0,38;29/11/12
3305;23618;27/11/12;Média;45;2601,7905;0,02;Aéreo Normal;748,20;65,99;5,26;Jill Stevenson;Guapirama;32720;Paraná;Sul;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;8860;Small Box;0,56;29/11/12
4066;28934;28/11/12;Média;12;1272,35;0;Aéreo Normal;297,57;100,98;7,18;Stephanie Phelps;Feira de Santana;98034;Bahia;Nordeste;Brasil;Consumidor;Tecnologia;Periféricos;Logitech Cordless Elite Duo;Small Box;0,4;29/11/12
5076;36160;22/11/12;Baixa;12;2218,891;0;Aéreo Rápido;79,54;205,99;8,99;Bryan Spruell;Recife;93101;Pernambuco;Nordeste;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;TimeportP7382;Small Box;0,56;29/11/12
5307;37765;24/11/12;Baixa;7;42,66;0,09;Aéreo Rápido;-30,74;4,06;6,89;Larry Blacks;Porto Alegre;29651;Rio Grande do Sul;Sul;Brasil;Consumidor;Material de Escritório;Eletrodomésticos;Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac;Small Box;0,6;29/11/12
5309;37765;24/11/12;Baixa;12;1465,33;0,01;Transporte Rodoviário;-66,38;113,98;30;Larry Blacks;Porto Alegre;29915;Rio Grande do Sul;Sul;Brasil;Consumidor;Mobiliário;Cadeiras;Hon Comfortask® Task/Swivel Chairs;Jumbo Drum;0,69;29/11/12
5753;40838;26/11/12;Não Especificada;40;323,96;0,07;Aéreo Normal;-136,82;8,09;7,96;Adrian Shami;Feira de Santana;98373;Bahia;Nordeste;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;"6"" Cubicle Wall Clock, Black";Small Box;0,49;29/11/12
908;6529;26/11/12;Média;35;89,71;0,04;Aéreo Normal;20,71;2,62;0,8;Cynthia Arntzen;Porto Alegre;37830;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Material de Escritório;Elásticos;Staples Metal Binder Clips;Wrap Bag;0,39;28/11/12
